time_s,undamped,underdamped,critical,overdamped
16.090000,0.2974733479,-0.0000000001,0.0000000000,0.0000017430
16.095000,0.2968284296,-0.0000000001,0.0000000000,0.0000017365
16.100000,0.2961107156,-0.0000000001,0.0000000000,0.0000017299
16.105000,0.2953203819,-0.0000000001,0.0000000000,0.0000017234
16.110000,0.2944576224,-0.0000000002,0.0000000000,0.0000017170
16.115000,0.2935226487,-0.0000000002,0.0000000000,0.0000017105
16.120000,0.2925156900,-0.0000000002,0.0000000000,0.0000017041
16.125000,0.2914369932,-0.0000000002,0.0000000000,0.0000016977
16.130000,0.2902868231,-0.0000000002,0.0000000000,0.0000016913
16.135000,0.2890654615,-0.0000000002,0.0000000000,0.0000016849
16.140000,0.2877732081,-0.0000000002,0.0000000000,0.0000016786
16.145000,0.2864103797,-0.0000000002,0.0000000000,0.0000016723
16.150000,0.2849773106,-0.0000000002,0.0000000000,0.0000016660
16.155000,0.2834743523,-0.0000000002,0.0000000000,0.0000016598
16.160000,0.2819018733,-0.0000000002,0.0000000000,0.0000016535
16.165000,0.2802602593,-0.0000000002,0.0000000000,0.0000016473
16.170000,0.2785499129,-0.0000000002,0.0000000000,0.0000016411
16.175000,0.2767712534,-0.0000000002,0.0000000000,0.0000016349
16.180000,0.2749247173,-0.0000000002,0.0000000000,0.0000016288
16.185000,0.2730107572,-0.0000000002,0.0000000000,0.0000016227
16.190000,0.2710298426,-0.0000000002,0.0000000000,0.0000016166
16.195000,0.2689824593,-0.0000000003,0.0000000000,0.0000016105
16.200000,0.2668691094,-0.0000000003,0.0000000000,0.0000016045
16.205000,0.2646903112,-0.0000000003,0.0000000000,0.0000015984
16.210000,0.2624465990,-0.0000000003,0.0000000000,0.0000015924
16.215000,0.2601385231,-0.0000000003,0.0000000000,0.0000015864
16.220000,0.2577666495,-0.0000000003,0.0000000000,0.0000015805
16.225000,0.2553315599,-0.0000000003,0.0000000000,0.0000015745
16.230000,0.2528338516,-0.0000000003,0.0000000000,0.0000015686
16.235000,0.2502741370,-0.0000000003,0.0000000000,0.0000015627
16.240000,0.2476530440,-0.0000000003,0.0000000000,0.0000015569
16.245000,0.2449712152,-0.0000000003,0.0000000000,0.0000015510
16.250000,0.2422293086,-0.0000000003,0.0000000000,0.0000015452
16.255000,0.2394279964,-0.0000000003,0.0000000000,0.0000015394
16.260000,0.2365679656,-0.0000000003,0.0000000000,0.0000015336
16.265000,0.2336499178,-0.0000000003,0.0000000000,0.0000015278
16.270000,0.2306745685,-0.0000000003,0.0000000000,0.0000015221
16.275000,0.2276426474,-0.0000000003,0.0000000000,0.0000015164
16.280000,0.2245548981,-0.0000000003,0.0000000000,0.0000015107
16.285000,0.2214120779,-0.0000000003,0.0000000000,0.0000015050
16.290000,0.2182149574,-0.0000000003,0.0000000000,0.0000014993
16.295000,0.2149643208,-0.0000000003,0.0000000000,0.0000014937
16.300000,0.2116609653,-0.0000000003,0.0000000000,0.0000014881
16.305000,0.2083057010,-0.0000000003,0.0000000000,0.0000014825
16.310000,0.2048993508,-0.0000000003,0.0000000000,0.0000014769
16.315000,0.2014427500,-0.0000000003,0.0000000000,0.0000014714
16.320000,0.1979367464,-0.0000000003,0.0000000000,0.0000014658
16.325000,0.1943821998,-0.0000000003,0.0000000000,0.0000014603
16.330000,0.1907799820,-0.0000000003,0.0000000000,0.0000014548
16.335000,0.1871309763,-0.0000000003,0.0000000000,0.0000014494
16.340000,0.1834360777,-0.0000000003,0.0000000000,0.0000014439
16.345000,0.1796961923,-0.0000000003,0.0000000000,0.0000014385
16.350000,0.1759122373,-0.0000000003,0.0000000000,0.0000014331
16.355000,0.1720851407,-0.0000000003,0.0000000000,0.0000014277
16.360000,0.1682158411,-0.0000000003,0.0000000000,0.0000014223
16.365000,0.1643052874,-0.0000000003,0.0000000000,0.0000014170
16.370000,0.1603544387,-0.0000000003,0.0000000000,0.0000014117
16.375000,0.1563642638,-0.0000000003,0.0000000000,0.0000014064
16.380000,0.1523357414,-0.0000000003,0.0000000000,0.0000014011
16.385000,0.1482698594,-0.0000000003,0.0000000000,0.0000013958
16.390000,0.1441676150,-0.0000000003,0.0000000000,0.0000013906
16.395000,0.1400300141,-0.0000000004,0.0000000000,0.0000013854
16.400000,0.1358580717,-0.0000000004,0.0000000000,0.0000013801
16.405000,0.1316528107,-0.0000000004,0.0000000000,0.0000013750
16.410000,0.1274152625,-0.0000000004,0.0000000000,0.0000013698
16.415000,0.1231464664,-0.0000000004,0.0000000000,0.0000013646
16.420000,0.1188474692,-0.0000000004,0.0000000000,0.0000013595
16.425000,0.1145193252,-0.0000000004,0.0000000000,0.0000013544
16.430000,0.1101630960,-0.0000000004,0.0000000000,0.0000013493
16.435000,0.1057798499,-0.0000000004,0.0000000000,0.0000013442
16.440000,0.1013706617,-0.0000000003,0.0000000000,0.0000013392
16.445000,0.0969366129,-0.0000000003,0.0000000000,0.0000013342
16.450000,0.0924787909,-0.0000000003,0.0000000000,0.0000013292
16.455000,0.0879982889,-0.0000000003,0.0000000000,0.0000013242
16.460000,0.0834962058,-0.0000000003,0.0000000000,0.0000013192
16.465000,0.0789736457,-0.0000000003,0.0000000000,0.0000013142
16.470000,0.0744317176,-0.0000000003,0.0000000000,0.0000013093
16.475000,0.0698715356,-0.0000000003,0.0000000000,0.0000013044
16.480000,0.0652942179,-0.0000000003,0.0000000000,0.0000012995
16.485000,0.0607008872,-0.0000000003,0.0000000000,0.0000012946
16.490000,0.0560926698,-0.0000000003,0.0000000000,0.0000012897
16.495000,0.0514706960,-0.0000000003,0.0000000000,0.0000012849
16.500000,0.0468360993,-0.0000000003,0.0000000000,0.0000012800
16.505000,0.0421900163,-0.0000000003,0.0000000000,0.0000012752
16.510000,0.0375335863,-0.0000000003,0.0000000000,0.0000012704
16.515000,0.0328679515,-0.0000000003,0.0000000000,0.0000012657
16.520000,0.0281942559,-0.0000000003,0.0000000000,0.0000012609
16.525000,0.0235136459,-0.0000000003,0.0000000000,0.0000012562
16.530000,0.0188272692,-0.0000000003,0.0000000000,0.0000012514
16.535000,0.0141362753,-0.0000000003,0.0000000000,0.0000012467
16.540000,0.0094418145,-0.0000000003,0.0000000000,0.0000012421
16.545000,0.0047450381,-0.0000000003,0.0000000000,0.0000012374
16.550000,0.0000470980,-0.0000000003,0.0000000000,0.0000012327
16.555000,-0.0046508536,-0.0000000003,0.0000000000,0.0000012281
16.560000,-0.0093476646,-0.0000000003,0.0000000000,0.0000012235
16.565000,-0.0140421831,-0.0000000003,0.0000000000,0.0000012189
16.570000,-0.0187332579,-0.0000000003,0.0000000000,0.0000012143
16.575000,-0.0234197384,-0.0000000003,0.0000000000,0.0000012098
16.580000,-0.0281004754,-0.0000000003,0.0000000000,0.0000012052
16.585000,-0.0327743208,-0.0000000003,0.0000000000,0.0000012007
16.590000,-0.0374401285,-0.0000000003,0.0000000000,0.0000011962
16.595000,-0.0420967543,-0.0000000003,0.0000000000,0.0000011917
16.600000,-0.0467430560,-0.0000000003,0.0000000000,0.0000011872
16.605000,-0.0513778941,-0.0000000003,0.0000000000,0.0000011827
16.610000,-0.0560001322,-0.0000000003,0.0000000000,0.0000011783
16.615000,-0.0606086364,-0.0000000003,0.0000000000,0.0000011739
16.620000,-0.0652022768,-0.0000000003,0.0000000000,0.0000011695
16.625000,-0.0697799265,-0.0000000003,0.0000000000,0.0000011651
16.630000,-0.0743404631,-0.0000000003,0.0000000000,0.0000011607
16.635000,-0.0788827681,-0.0000000003,0.0000000000,0.0000011563
16.640000,-0.0834057275,-0.0000000003,0.0000000000,0.0000011520
16.645000,-0.0879082320,-0.0000000003,0.0000000000,0.0000011476
16.650000,-0.0923891775,-0.0000000003,0.0000000000,0.0000011433
16.655000,-0.0968474650,-0.0000000003,0.0000000000,0.0000011390
16.660000,-0.1012820011,-0.0000000003,0.0000000000,0.0000011348
16.665000,-0.1056916984,-0.0000000003,0.0000000000,0.0000011305
16.670000,-0.1100754752,-0.0000000003,0.0000000000,0.0000011262
16.675000,-0.1144322567,-0.0000000003,0.0000000000,0.0000011220
16.680000,-0.1187609742,-0.0000000003,0.0000000000,0.0000011178
16.685000,-0.1230605661,-0.0000000003,0.0000000000,0.0000011136
16.690000,-0.1273299781,-0.0000000003,0.0000000000,0.0000011094
16.695000,-0.1315681630,-0.0000000002,0.0000000000,0.0000011052
16.700000,-0.1357740815,-0.0000000002,0.0000000000,0.0000011011
16.705000,-0.1399467021,-0.0000000002,0.0000000000,0.0000010969
16.710000,-0.1440850014,-0.0000000002,0.0000000000,0.0000010928
16.715000,-0.1481879646,-0.0000000002,0.0000000000,0.0000010887
16.720000,-0.1522545855,-0.0000000002,0.0000000000,0.0000010846
16.725000,-0.1562838667,-0.0000000002,0.0000000000,0.0000010806
16.730000,-0.1602748201,-0.0000000002,0.0000000000,0.0000010765
16.735000,-0.1642264668,-0.0000000002,0.0000000000,0.0000010724
16.740000,-0.1681378379,-0.0000000002,0.0000000000,0.0000010684
16.745000,-0.1720079740,-0.0000000002,0.0000000000,0.0000010644
16.750000,-0.1758359260,-0.0000000002,0.0000000000,0.0000010604
16.755000,-0.1796207551,-0.0000000002,0.0000000000,0.0000010564
16.760000,-0.1833615331,-0.0000000002,0.0000000000,0.0000010524
16.765000,-0.1870573426,-0.0000000002,0.0000000000,0.0000010485
16.770000,-0.1907072773,-0.0000000002,0.0000000000,0.0000010446
16.775000,-0.1943104419,-0.0000000002,0.0000000000,0.0000010406
16.780000,-0.1978659529,-0.0000000002,0.0000000000,0.0000010367
16.785000,-0.2013729383,-0.0000000002,0.0000000000,0.0000010328
16.790000,-0.2048305379,-0.0000000002,0.0000000000,0.0000010289
16.795000,-0.2082379039,-0.0000000002,0.0000000000,0.0000010251
16.800000,-0.2115942006,-0.0000000002,0.0000000000,0.0000010212
16.805000,-0.2148986049,-0.0000000002,0.0000000000,0.0000010174
16.810000,-0.2181503063,-0.0000000002,0.0000000000,0.0000010136
16.815000,-0.2213485075,-0.0000000002,0.0000000000,0.0000010097
16.820000,-0.2244924241,-0.0000000002,0.0000000000,0.0000010060
16.825000,-0.2275812850,-0.0000000002,0.0000000000,0.0000010022
16.830000,-0.2306143328,-0.0000000002,0.0000000000,0.0000009984
16.835000,-0.2335908236,-0.0000000002,0.0000000000,0.0000009947
16.840000,-0.2365100273,-0.0000000002,0.0000000000,0.0000009909
16.845000,-0.2393712282,-0.0000000002,0.0000000000,0.0000009872
16.850000,-0.2421737245,-0.0000000001,0.0000000000,0.0000009835
16.855000,-0.2449168289,-0.0000000001,0.0000000000,0.0000009798
16.860000,-0.2475998687,-0.0000000001,0.0000000000,0.0000009761
16.865000,-0.2502221858,-0.0000000001,0.0000000000,0.0000009724
16.870000,-0.2527831372,-0.0000000001,0.0000000000,0.0000009688
16.875000,-0.2552820949,-0.0000000001,0.0000000000,0.0000009651
16.880000,-0.2577184458,-0.0000000001,0.0000000000,0.0000009615
16.885000,-0.2600915926,-0.0000000001,0.0000000000,0.0000009579
16.890000,-0.2624009533,-0.0000000001,0.0000000000,0.0000009543
16.895000,-0.2646459614,-0.0000000001,0.0000000000,0.0000009507
16.900000,-0.2668260664,-0.0000000001,0.0000000000,0.0000009471
16.905000,-0.2689407337,-0.0000000001,0.0000000000,0.0000009436
16.910000,-0.2709894446,-0.0000000001,0.0000000000,0.0000009400
16.915000,-0.2729716967,-0.0000000001,0.0000000000,0.0000009365
16.920000,-0.2748870038,-0.0000000001,0.0000000000,0.0000009330
16.925000,-0.2767348963,-0.0000000001,0.0000000000,0.0000009295
16.930000,-0.2785149210,-0.0000000001,0.0000000000,0.0000009260
16.935000,-0.2802266413,-0.0000000001,0.0000000000,0.0000009225
16.940000,-0.2818696374,-0.0000000001,0.0000000000,0.0000009190
16.945000,-0.2834435063,-0.0000000001,0.0000000000,0.0000009156
16.950000,-0.2849478622,-0.0000000001,0.0000000000,0.0000009122
16.955000,-0.2863823360,-0.0000000001,0.0000000000,0.0000009087
16.960000,-0.2877465760,-0.0000000001,0.0000000000,0.0000009053
16.965000,-0.2890402476,-0.0000000001,0.0000000000,0.0000009019
16.970000,-0.2902630336,-0.0000000001,0.0000000000,0.0000008985
16.975000,-0.2914146339,-0.0000000001,0.0000000000,0.0000008951
16.980000,-0.2924947663,-0.0000000001,0.0000000000,0.0000008918
16.985000,-0.2935031659,-0.0000000001,0.0000000000,0.0000008884
16.990000,-0.2944395852,-0.0000000001,0.0000000000,0.0000008851
16.995000,-0.2953037947,-0.0000000001,0.0000000000,0.0000008818
17.000000,-0.2960955824,-0.0000000001,0.0000000000,0.0000008784
17.005000,-0.2968147542,-0.0000000001,0.0000000000,0.0000008751
17.010000,-0.2974611337,-0.0000000000,0.0000000000,0.0000008719
17.015000,-0.2980345623,-0.0000000000,0.0000000000,0.0000008686
17.020000,-0.2985348994,-0.0000000000,0.0000000000,0.0000008653
17.025000,-0.2989620223,-0.0000000000,0.0000000000,0.0000008621
17.030000,-0.2993158263,-0.0000000000,0.0000000000,0.0000008588
17.035000,-0.2995962246,-0.0000000000,0.0000000000,0.0000008556
17.040000,-0.2998031484,-0.0000000000,0.0000000000,0.0000008524
17.045000,-0.2999365469,-0.0000000000,0.0000000000,0.0000008492
17.050000,-0.2999963876,-0.0000000000,0.0000000000,0.0000008460
17.055000,-0.2999826556,-0.0000000000,0.0000000000,0.0000008428
17.060000,-0.2998953544,-0.0000000000,0.0000000000,0.0000008396
17.065000,-0.2997345054,-0.0000000000,0.0000000000,0.0000008365
17.070000,-0.2995001480,-0.0000000000,0.0000000000,0.0000008333
17.075000,-0.2991923397,-0.0000000000,0.0000000000,0.0000008302
17.080000,-0.2988111559,-0.0000000000,0.0000000000,0.0000008271
17.085000,-0.2983566902,-0.0000000000,0.0000000000,0.0000008240
17.090000,-0.2978290541,-0.0000000000,0.0000000000,0.0000008209
17.095000,-0.2972283768,-0.0000000000,0.0000000000,0.0000008178
17.100000,-0.2965548058,-0.0000000000,0.0000000000,0.0000008147
17.105000,-0.2958085062,-0.0000000000,0.0000000000,0.0000008117
17.110000,-0.2949896610,0.0000000000,0.0000000000,0.0000008086
17.115000,-0.2940984711,0.0000000000,0.0000000000,0.0000008056
17.120000,-0.2931351551,0.0000000000,0.0000000000,0.0000008026
17.125000,-0.2920999491,0.0000000000,0.0000000000,0.0000007995
17.130000,-0.2909931070,0.0000000000,0.0000000000,0.0000007965
17.135000,-0.2898149004,0.0000000000,0.0000000000,0.0000007935
17.140000,-0.2885656181,0.0000000000,0.0000000000,0.0000007906
17.145000,-0.2872455665,0.0000000000,0.0000000000,0.0000007876
17.150000,-0.2858550694,0.0000000000,0.0000000000,0.0000007846
17.155000,-0.2843944678,0.0000000000,0.0000000000,0.0000007817
17.160000,-0.2828641198,0.0000000000,0.0000000000,0.0000007787
17.165000,-0.2812644009,0.0000000000,0.0000000000,0.0000007758
17.170000,-0.2795957033,0.0000000000,0.0000000000,0.0000007729
17.175000,-0.2778584362,0.0000000000,0.0000000000,0.0000007700
17.180000,-0.2760530257,0.0000000000,0.0000000000,0.0000007671
17.185000,-0.2741799146,0.0000000000,0.0000000000,0.0000007642
17.190000,-0.2722395623,0.0000000000,0.0000000000,0.0000007613
17.195000,-0.2702324446,0.0000000000,0.0000000000,0.0000007585
17.200000,-0.2681590537,0.0000000000,0.0000000000,0.0000007556
17.205000,-0.2660198981,0.0000000000,0.0000000000,0.0000007528
17.210000,-0.2638155025,0.0000000000,0.0000000000,0.0000007500
17.215000,-0.2615464075,0.0000000000,0.0000000000,0.0000007471
17.220000,-0.2592131696,0.0000000000,0.0000000000,0.0000007443
17.225000,-0.2568163609,0.0000000000,0.0000000000,0.0000007415
17.230000,-0.2543565692,0.0000000000,0.0000000000,0.0000007388
17.235000,-0.2518343979,0.0000000000,0.0000000000,0.0000007360
17.240000,-0.2492504655,0.0000000001,0.0000000000,0.0000007332
17.245000,-0.2466054057,0.0000000001,0.0000000000,0.0000007305
17.250000,-0.2438998671,0.0000000001,0.0000000000,0.0000007277
17.255000,-0.2411345133,0.0000000001,0.0000000000,0.0000007250
17.260000,-0.2383100225,0.0000000001,0.0000000000,0.0000007223
17.265000,-0.2354270873,0.0000000001,0.0000000000,0.0000007195
17.270000,-0.2324864148,0.0000000001,0.0000000000,0.0000007168
17.275000,-0.2294887262,0.0000000001,0.0000000000,0.0000007141
17.280000,-0.2264347566,0.0000000001,0.0000000000,0.0000007115
17.285000,-0.2233252550,0.0000000001,0.0000000000,0.0000007088
17.290000,-0.2201609841,0.0000000001,0.0000000000,0.0000007061
17.295000,-0.2169427197,0.0000000001,0.0000000000,0.0000007035
17.300000,-0.2136712513,0.0000000001,0.0000000000,0.0000007008
17.305000,-0.2103473810,0.0000000001,0.0000000000,0.0000006982
17.310000,-0.2069719241,0.0000000001,0.0000000000,0.0000006956
17.315000,-0.2035457084,0.0000000001,0.0000000000,0.0000006930
17.320000,-0.2000695741,0.0000000001,0.0000000000,0.0000006904
17.325000,-0.1965443738,0.0000000001,0.0000000000,0.0000006878
17.330000,-0.1929709719,0.0000000001,0.0000000000,0.0000006852
17.335000,-0.1893502448,0.0000000001,0.0000000000,0.0000006826
17.340000,-0.1856830806,0.0000000001,0.0000000000,0.0000006800
17.345000,-0.1819703785,0.0000000001,0.0000000000,0.0000006775
17.350000,-0.1782130491,0.0000000001,0.0000000000,0.0000006749
17.355000,-0.1744120139,0.0000000001,0.0000000000,0.0000006724
17.360000,-0.1705682049,0.0000000001,0.0000000000,0.0000006699
17.365000,-0.1666825650,0.0000000001,0.0000000000,0.0000006674
17.370000,-0.1627560470,0.0000000001,0.0000000000,0.0000006648
17.375000,-0.1587896139,0.0000000001,0.0000000000,0.0000006623
17.380000,-0.1547842384,0.0000000001,0.0000000000,0.0000006599
17.385000,-0.1507409029,0.0000000001,0.0000000000,0.0000006574
17.390000,-0.1466605990,0.0000000001,0.0000000000,0.0000006549
17.395000,-0.1425443272,0.0000000001,0.0000000000,0.0000006524
17.400000,-0.1383930972,0.0000000001,0.0000000000,0.0000006500
17.405000,-0.1342079270,0.0000000001,0.0000000000,0.0000006476
17.410000,-0.1299898429,0.0000000001,0.0000000000,0.0000006451
17.415000,-0.1257398795,0.0000000001,0.0000000000,0.0000006427
17.420000,-0.1214590790,0.0000000001,0.0000000000,0.0000006403
17.425000,-0.1171484913,0.0000000001,0.0000000000,0.0000006379
17.430000,-0.1128091735,0.0000000001,0.0000000000,0.0000006355
17.435000,-0.1084421898,0.0000000001,0.0000000000,0.0000006331
17.440000,-0.1040486112,0.0000000001,0.0000000000,0.0000006307
17.445000,-0.0996295152,0.0000000001,0.0000000000,0.0000006283
17.450000,-0.0951859856,0.0000000001,0.0000000000,0.0000006260
17.455000,-0.0907191121,0.0000000001,0.0000000000,0.0000006236
17.460000,-0.0862299901,0.0000000001,0.0000000000,0.0000006213
17.465000,-0.0817197207,0.0000000001,0.0000000000,0.0000006189
17.470000,-0.0771894100,0.0000000001,0.0000000000,0.0000006166
17.475000,-0.0726401689,0.0000000001,0.0000000000,0.0000006143
17.480000,-0.0680731132,0.0000000001,0.0000000000,0.0000006120
17.485000,-0.0634893629,0.0000000001,0.0000000000,0.0000006097
17.490000,-0.0588900422,0.0000000001,0.0000000000,0.0000006074
17.495000,-0.0542762790,0.0000000001,0.0000000000,0.0000006051
17.500000,-0.0496492048,0.0000000001,0.0000000000,0.0000006028
17.505000,-0.0450099543,0.0000000001,0.0000000000,0.0000006006
17.510000,-0.0403596654,0.0000000001,0.0000000000,0.0000005983
17.515000,-0.0356994785,0.0000000001,0.0000000000,0.0000005961
17.520000,-0.0310305365,0.0000000001,0.0000000000,0.0000005938
17.525000,-0.0263539844,0.0000000001,0.0000000000,0.0000005916
17.530000,-0.0216709691,0.0000000001,0.0000000000,0.0000005894
17.535000,-0.0169826392,0.0000000001,0.0000000000,0.0000005872
17.540000,-0.0122901443,0.0000000001,0.0000000000,0.0000005850
17.545000,-0.0075946353,0.0000000001,0.0000000000,0.0000005828
17.550000,-0.0028972637,0.0000000001,0.0000000000,0.0000005806
17.555000,0.0018008183,0.0000000001,0.0000000000,0.0000005784
17.560000,0.0064984588,0.0000000001,0.0000000000,0.0000005762
17.565000,0.0111945055,0.0000000001,0.0000000000,0.0000005741
17.570000,0.0158878068,0.0000000001,0.0000000000,0.0000005719
17.575000,0.0205772117,0.0000000001,0.0000000000,0.0000005697
17.580000,0.0252615702,0.0000000001,0.0000000000,0.0000005676
17.585000,0.0299397333,0.0000000001,0.0000000000,0.0000005655
17.590000,0.0346105540,0.0000000001,0.0000000000,0.0000005633
17.595000,0.0392728865,0.0000000001,0.0000000000,0.0000005612
17.600000,0.0439255876,0.0000000001,0.0000000000,0.0000005591
17.605000,0.0485675161,0.0000000001,0.0000000000,0.0000005570
17.610000,0.0531975337,0.0000000001,0.0000000000,0.0000005549
17.615000,0.0578145049,0.0000000001,0.0000000000,0.0000005528
17.620000,0.0624172973,0.0000000001,0.0000000000,0.0000005508
17.625000,0.0670047823,0.0000000001,0.0000000000,0.0000005487
17.630000,0.0715758346,0.0000000001,0.0000000000,0.0000005466
17.635000,0.0761293333,0.0000000001,0.0000000000,0.0000005446
17.640000,0.0806641617,0.0000000001,0.0000000000,0.0000005425
17.645000,0.0851792076,0.0000000001,0.0000000000,0.0000005405
17.650000,0.0896733637,0.0000000001,0.0000000000,0.0000005385
17.655000,0.0941455279,0.0000000001,0.0000000000,0.0000005364
17.660000,0.0985946034,0.0000000001,0.0000000000,0.0000005344
17.665000,0.1030194990,0.0000000001,0.0000000000,0.0000005324
17.670000,0.1074191296,0.0000000001,0.0000000000,0.0000005304
17.675000,0.1117924163,0.0000000001,0.0000000000,0.0000005284
17.680000,0.1161382863,0.0000000001,0.0000000000,0.0000005264
17.685000,0.1204556741,0.0000000001,0.0000000000,0.0000005245
17.690000,0.1247435207,0.0000000001,0.0000000000,0.0000005225
17.695000,0.1290007746,0.0000000001,0.0000000000,0.0000005205
17.700000,0.1332263917,0.0000000001,0.0000000000,0.0000005186
17.705000,0.1374193357,0.0000000001,0.0000000000,0.0000005166
17.710000,0.1415785782,0.0000000001,0.0000000000,0.0000005147
17.715000,0.1457030994,0.0000000001,0.0000000000,0.0000005127
17.720000,0.1497918876,0.0000000001,0.0000000000,0.0000005108
17.725000,0.1538439400,0.0000000001,0.0000000000,0.0000005089
17.730000,0.1578582631,0.0000000001,0.0000000000,0.0000005070
17.735000,0.1618338721,0.0000000001,0.0000000000,0.0000005051
17.740000,0.1657697923,0.0000000001,0.0000000000,0.0000005032
17.745000,0.1696650582,0.0000000001,0.0000000000,0.0000005013
17.750000,0.1735187146,0.0000000001,0.0000000000,0.0000004994
17.755000,0.1773298164,0.0000000001,0.0000000000,0.0000004975
17.760000,0.1810974290,0.0000000001,0.0000000000,0.0000004957
17.765000,0.1848206283,0.0000000001,0.0000000000,0.0000004938
17.770000,0.1884985013,0.0000000001,0.0000000000,0.0000004919
17.775000,0.1921301460,0.0000000001,0.0000000000,0.0000004901
17.780000,0.1957146718,0.0000000001,0.0000000000,0.0000004883
17.785000,0.1992511994,0.0000000001,0.0000000000,0.0000004864
17.790000,0.2027388618,0.0000000001,0.0000000000,0.0000004846
17.795000,0.2061768034,0.0000000001,0.0000000000,0.0000004828
17.800000,0.2095641812,0.0000000001,0.0000000000,0.0000004810
17.805000,0.2129001645,0.0000000001,0.0000000000,0.0000004791
17.810000,0.2161839350,0.0000000001,0.0000000000,0.0000004773
17.815000,0.2194146876,0.0000000001,0.0000000000,0.0000004756
17.820000,0.2225916297,0.0000000001,0.0000000000,0.0000004738
17.825000,0.2257139824,0.0000000001,0.0000000000,0.0000004720
17.830000,0.2287809799,0.0000000001,0.0000000000,0.0000004702
17.835000,0.2317918700,0.0000000001,0.0000000000,0.0000004684
17.840000,0.2347459143,0.0000000001,0.0000000000,0.0000004667
17.845000,0.2376423883,0.0000000001,0.0000000000,0.0000004649
17.850000,0.2404805817,0.0000000001,0.0000000000,0.0000004632
17.855000,0.2432597985,0.0000000001,0.0000000000,0.0000004614
17.860000,0.2459793570,0.0000000001,0.0000000000,0.0000004597
17.865000,0.2486385903,0.0000000001,0.0000000000,0.0000004580
17.870000,0.2512368463,0.0000000001,0.0000000000,0.0000004563
17.875000,0.2537734876,0.0000000000,0.0000000000,0.0000004545
17.880000,0.2562478923,0.0000000000,0.0000000000,0.0000004528
17.885000,0.2586594535,0.0000000000,0.0000000000,0.0000004511
17.890000,0.2610075798,0.0000000000,0.0000000000,0.0000004494
17.895000,0.2632916952,0.0000000000,0.0000000000,0.0000004478
17.900000,0.2655112397,0.0000000000,0.0000000000,0.0000004461
17.905000,0.2676656689,0.0000000000,0.0000000000,0.0000004444
17.910000,0.2697544544,0.0000000000,0.0000000000,0.0000004427
17.915000,0.2717770840,0.0000000000,0.0000000000,0.0000004411
17.920000,0.2737330616,0.0000000000,0.0000000000,0.0000004394
17.925000,0.2756219076,0.0000000000,0.0000000000,0.0000004378
17.930000,0.2774431586,0.0000000000,0.0000000000,0.0000004361
17.935000,0.2791963682,0.0000000000,0.0000000000,0.0000004345
17.940000,0.2808811062,0.0000000000,0.0000000000,0.0000004328
17.945000,0.2824969595,0.0000000000,0.0000000000,0.0000004312
17.950000,0.2840435319,0.0000000000,0.0000000000,0.0000004296
17.955000,0.2855204440,0.0000000000,0.0000000000,0.0000004280
17.960000,0.2869273336,0.0000000000,0.0000000000,0.0000004264
17.965000,0.2882638558,0.0000000000,0.0000000000,0.0000004248
17.970000,0.2895296827,0.0000000000,0.0000000000,0.0000004232
17.975000,0.2907245039,0.0000000000,0.0000000000,0.0000004216
17.980000,0.2918480264,0.0000000000,0.0000000000,0.0000004200
17.985000,0.2928999746,0.0000000000,0.0000000000,0.0000004184
17.990000,0.2938800905,0.0000000000,0.0000000000,0.0000004168
17.995000,0.2947881339,0.0000000000,0.0000000000,0.0000004153
18.000000,0.2956238819,0.0000000000,0.0000000000,0.0000004137
18.005000,0.2963871296,0.0000000000,0.0000000000,0.0000004122
18.010000,0.2970776899,0.0000000000,0.0000000000,0.0000004106
18.015000,0.2976953934,0.0000000000,0.0000000000,0.0000004091
18.020000,0.2982400886,0.0000000000,0.0000000000,0.0000004075
18.025000,0.2987116419,0.0000000000,0.0000000000,0.0000004060
18.030000,0.2991099376,0.0000000000,0.0000000000,0.0000004045
18.035000,0.2994348781,0.0000000000,0.0000000000,0.0000004030
18.040000,0.2996863838,0.0000000000,0.0000000000,0.0000004014
18.045000,0.2998643928,0.0000000000,0.0000000000,0.0000003999
18.050000,0.2999688617,0.0000000000,0.0000000000,0.0000003984
18.055000,0.2999997646,0.0000000000,0.0000000000,0.0000003969
18.060000,0.2999570941,0.0000000000,0.0000000000,0.0000003954
18.065000,0.2998408607,0.0000000000,0.0000000000,0.0000003940
18.070000,0.2996510927,0.0000000000,0.0000000000,0.0000003925
18.075000,0.2993878369,0.0000000000,0.0000000000,0.0000003910
18.080000,0.2990511577,0.0000000000,0.0000000000,0.0000003895
18.085000,0.2986411376,0.0000000000,0.0000000000,0.0000003881
18.090000,0.2981578774,0.0000000000,0.0000000000,0.0000003866
18.095000,0.2976014954,0.0000000000,0.0000000000,0.0000003852
18.100000,0.2969721281,0.0000000000,0.0000000000,0.0000003837
18.105000,0.2962699300,0.0000000000,0.0000000000,0.0000003823
18.110000,0.2954950731,0.0000000000,0.0000000000,0.0000003808
18.115000,0.2946477475,0.0000000000,0.0000000000,0.0000003794
18.120000,0.2937281610,0.0000000000,0.0000000000,0.0000003780
18.125000,0.2927365392,0.0000000000,0.0000000000,0.0000003766
18.130000,0.2916731252,0.0000000000,0.0000000000,0.0000003751
18.135000,0.2905381798,0.0000000000,0.0000000000,0.0000003737
18.140000,0.2893319814,0.0000000000,0.0000000000,0.0000003723
